gamesPlayed,wins,losses,ot,pts,ptPctg,goalsPerGame,goalsAgainstPerGame,evGGARatio,powerPlayPercentage,powerPlayGoals,powerPlayGoalsAgainst,powerPlayOpportunities,penaltyKillPercentage,shotsPerGame,shotsAllowed,winScoreFirst,winOppScoreFirst,winLeadFirstPer,winLeadSecondPer,winOutshootOpp,winOutshotByOpp,faceOffsTaken,faceOffsWon,faceOffsLost,faceOffWinPercentage,shootingPctg,savePctg,id,name,year_range
80,17,56,0,41,25.6,2.888,4.375,0.678,14.3,52.0,83.0,363.0,75.3,26.3875,32.0,0.464,0.077,0.571,0.765,0.348,0.188,0.0,0.0,0.0,0.0,10.9,0.863,1,New Jersey Devils,19831984
80,50,26,0,104,65.0,4.463,3.363,1.3722,22.5,63.0,66.0,280.0,81.5,30.275,33.3875,0.791,0.432,0.853,0.933,0.857,0.532,0.0,0.0,0.0,0.0,14.7,0.899,2,New York Islanders,19831984
80,42,29,0,93,58.1,3.925,3.8,1.0392,25.1,74.0,76.0,295.0,78.1,31.8875,31.55,0.619,0.421,0.828,0.969,0.675,0.467,0.0,0.0,0.0,0.0,12.3,0.88,3,New York Rangers,19831984
80,44,26,0,98,61.3,4.375,3.625,1.3646,20.2,64.0,85.0,317.0,76.6,36.75,28.65,0.667,0.4,0.813,0.875,0.72,0.286,0.0,0.0,0.0,0.0,11.9,0.873,4,Philadelphia Flyers,19831984
80,16,58,0,38,23.8,3.175,4.875,0.6466,20.9,71.0,86.0,339.0,76.0,28.3375,36.35,0.316,0.095,0.421,0.737,0.364,0.183,0.0,0.0,0.0,0.0,11.2,0.866,5,Pittsburgh Penguins,19831984
80,49,25,0,104,65.0,4.2,3.263,1.1882,24.0,82.0,56.0,342.0,83.1,29.9625,26.175,0.814,0.378,0.865,0.951,0.674,0.643,0.0,0.0,0.0,0.0,14.0,0.875,6,Boston Bruins,19831984
80,48,25,0,103,64.4,3.938,3.213,1.221,22.0,71.0,50.0,323.0,82.0,29.8625,26.8375,0.737,0.476,0.88,0.917,0.692,0.645,0.0,0.0,0.0,0.0,13.2,0.88,7,Buffalo Sabres,19831984
80,35,40,0,75,46.9,3.575,3.688,0.933,20.1,59.0,56.0,294.0,79.7,28.65,25.7,0.686,0.244,0.692,0.9,0.543,0.36,0.0,0.0,0.0,0.0,12.5,0.857,8,Montral Canadiens,19831984
80,26,45,0,61,38.1,3.788,4.838,0.7759,21.7,83.0,102.0,383.0,73.6,29.3625,35.4,0.5,0.111,0.8,0.87,0.571,0.286,0.0,0.0,0.0,0.0,12.9,0.863,10,Toronto Maple Leafs,19831984
80,48,27,0,101,63.1,3.85,2.825,1.3312,20.2,77.0,40.0,381.0,86.4,31.675,24.425,0.725,0.379,0.844,0.949,0.7,0.429,0.0,0.0,0.0,0.0,12.2,0.884,15,Washington Capitals,19831984
80,30,42,0,68,42.5,3.463,3.888,0.8683,20.2,67.0,74.0,332.0,78.3,30.65,31.6,0.55,0.2,0.815,0.966,0.433,0.425,0.0,0.0,0.0,0.0,11.3,0.877,16,Chicago Blackhawks,19831984
80,31,42,0,69,43.1,3.725,4.038,0.9183,22.2,79.0,77.0,356.0,75.2,29.1,28.925,0.553,0.238,0.783,0.963,0.444,0.412,0.0,0.0,0.0,0.0,12.8,0.86,17,Detroit Red Wings,19831984
80,32,41,0,71,44.4,3.663,3.95,0.9538,22.4,79.0,92.0,352.0,74.8,30.325,30.0,0.629,0.222,0.714,0.793,0.395,0.485,0.0,0.0,0.0,0.0,12.1,0.868,19,St. Louis Blues,19831984
80,34,32,0,82,51.3,3.888,3.925,0.9683,21.6,64.0,63.0,297.0,80.2,32.0625,32.8625,0.583,0.188,0.767,1.0,0.6,0.412,0.0,0.0,0.0,0.0,12.1,0.881,20,Calgary Flames,19831984
80,57,18,0,119,74.4,5.575,3.925,1.4478,25.5,81.0,77.0,318.0,79.7,32.6375,33.0125,0.854,0.564,0.943,0.979,0.771,0.714,0.0,0.0,0.0,0.0,17.1,0.881,22,Edmonton Oilers,19831984
80,32,39,0,73,45.6,3.825,4.1,0.9116,24.7,90.0,74.0,364.0,76.4,31.175,29.4125,0.439,0.359,0.6,0.778,0.476,0.48,0.0,0.0,0.0,0.0,12.3,0.861,23,Vancouver Canucks,19831984
80,23,44,0,59,36.9,3.863,4.7,0.8024,20.8,75.0,82.0,361.0,72.1,30.8875,31.6875,0.485,0.149,0.727,0.895,0.379,0.265,0.0,0.0,0.0,0.0,12.5,0.852,26,Los Angeles Kings,19831984
80,22,48,0,54,33.8,3.3,4.325,0.7269,19.4,70.0,74.0,361.0,76.7,29.6875,29.9125,0.414,0.196,0.929,0.889,0.438,0.222,0.0,0.0,0.0,0.0,11.1,0.855,1,New Jersey Devils,19841985
80,40,34,0,86,53.8,4.313,3.9,1.0362,25.1,71.0,68.0,283.0,82.2,30.1875,32.4125,0.674,0.297,0.718,0.906,0.625,0.475,0.0,0.0,0.0,0.0,14.3,0.88,2,New York Islanders,19841985
80,26,44,0,62,38.8,3.688,4.313,0.7952,24.0,72.0,64.0,300.0,80.6,29.8,35.1125,0.438,0.25,0.704,0.742,0.476,0.304,0.0,0.0,0.0,0.0,12.4,0.877,3,New York Rangers,19841985
80,53,20,0,113,70.6,4.35,3.013,1.5127,22.3,68.0,66.0,305.0,79.8,33.7,29.825,0.78,0.538,0.943,0.978,0.841,0.536,0.0,0.0,0.0,0.0,12.9,0.899,4,Philadelphia Flyers,19841985
80,24,51,0,53,33.1,3.45,4.813,0.7068,17.3,62.0,73.0,359.0,76.0,28.125,37.0375,0.438,0.208,0.765,0.737,0.364,0.295,0.0,0.0,0.0,0.0,12.3,0.87,5,Pittsburgh Penguins,19841985
80,36,34,0,82,51.3,3.788,3.588,1.0363,21.8,69.0,67.0,316.0,79.8,30.0,27.2125,0.6,0.3,0.758,0.879,0.643,0.296,0.0,0.0,0.0,0.0,12.6,0.868,6,Boston Bruins,19841985
80,38,28,0,90,56.3,3.625,2.963,1.1667,24.1,76.0,52.0,316.0,82.4,28.8625,23.7625,0.565,0.353,0.724,0.886,0.717,0.25,0.0,0.0,0.0,0.0,12.6,0.875,7,Buffalo Sabres,19841985
80,41,27,0,94,58.8,3.863,3.275,1.1215,24.0,77.0,57.0,321.0,79.2,30.2,24.65,0.63,0.353,0.8,0.882,0.623,0.583,0.0,0.0,0.0,0.0,12.8,0.867,8,Montral Canadiens,19841985
80,20,52,0,48,30.0,3.163,4.475,0.6481,19.8,69.0,83.0,349.0,73.9,29.075,32.875,0.321,0.212,0.529,0.813,0.37,0.227,0.0,0.0,0.0,0.0,10.9,0.864,10,Toronto Maple Leafs,19841985
80,46,25,0,101,63.1,4.025,3.0,1.4474,23.8,79.0,68.0,332.0,77.1,31.925,25.8,0.729,0.344,0.842,0.947,0.741,0.313,0.0,0.0,0.0,0.0,12.6,0.884,15,Washington Capitals,19841985
80,38,35,0,83,51.9,3.863,3.738,1.0583,21.8,62.0,76.0,285.0,77.2,29.9625,33.1375,0.65,0.3,0.815,0.931,0.593,0.467,0.0,0.0,0.0,0.0,12.9,0.887,16,Chicago Blackhawks,19841985
80,27,41,0,66,41.3,3.913,4.463,0.9156,22.1,72.0,89.0,326.0,73.3,28.425,31.5,0.429,0.237,0.706,0.762,0.609,0.268,0.0,0.0,0.0,0.0,13.8,0.858,17,Detroit Red Wings,19841985
80,37,31,0,86,53.8,3.738,3.6,1.1099,21.9,66.0,73.0,301.0,76.1,31.075,29.8125,0.605,0.297,0.909,0.906,0.571,0.5,0.0,0.0,0.0,0.0,12.0,0.879,19,St. Louis Blues,19841985
80,41,27,0,94,58.8,4.538,3.775,1.3846,24.8,79.0,81.0,319.0,74.2,34.9375,31.2,0.743,0.333,0.852,0.938,0.659,0.5,0.0,0.0,0.0,0.0,13.0,0.879,20,Calgary Flames,19841985
80,49,20,0,109,68.1,5.013,3.725,1.3827,25.7,74.0,76.0,288.0,78.3,32.4375,32.85,0.708,0.469,0.938,0.973,0.788,0.618,0.0,0.0,0.0,0.0,15.5,0.887,22,Edmonton Oilers,19841985
80,25,46,0,59,36.9,3.55,5.013,0.6942,19.5,61.0,89.0,313.0,70.5,31.1625,33.2625,0.405,0.211,0.667,0.833,0.423,0.341,0.0,0.0,0.0,0.0,11.4,0.849,23,Vancouver Canucks,19841985
80,34,32,0,82,51.3,4.238,4.075,0.978,23.5,87.0,54.0,370.0,81.9,31.8875,30.3375,0.571,0.263,0.75,0.818,0.526,0.48,0.0,0.0,0.0,0.0,13.3,0.866,26,Los Angeles Kings,19841985
80,28,49,0,59,36.9,3.75,4.675,0.848,19.6,70.0,103.0,358.0,74.2,29.175,31.1625,0.444,0.273,0.571,0.652,0.371,0.375,0.0,0.0,0.0,0.0,12.9,0.85,1,New Jersey Devils,19851986
80,39,29,0,90,56.3,4.088,3.55,1.2513,22.7,73.0,77.0,321.0,78.4,29.4,33.2375,0.595,0.368,0.767,0.861,0.714,0.488,0.0,0.0,0.0,0.0,13.9,0.893,2,New York Islanders,19851986
80,36,38,0,78,48.8,3.5,3.45,1.0275,20.1,73.0,81.0,363.0,77.8,31.825,29.975,0.579,0.333,0.759,0.811,0.535,0.433,0.0,0.0,0.0,0.0,11.0,0.885,3,New York Rangers,19851986
80,53,23,0,110,68.8,4.188,3.013,1.415,23.6,91.0,71.0,385.0,82.8,34.125,28.8875,0.731,0.536,0.865,0.951,0.72,0.68,0.0,0.0,0.0,0.0,12.3,0.896,4,Philadelphia Flyers,19851986
80,34,38,0,76,47.5,3.913,3.813,1.0469,22.5,93.0,78.0,413.0,77.0,30.225,31.1125,0.59,0.268,0.76,0.926,0.563,0.395,0.0,0.0,0.0,0.0,12.9,0.877,5,Pittsburgh Penguins,19851986
80,37,31,0,86,53.8,3.888,3.6,1.1117,22.6,95.0,97.0,420.0,76.0,30.7625,27.2875,0.581,0.324,0.893,0.909,0.571,0.455,0.0,0.0,0.0,0.0,12.6,0.868,6,Boston Bruins,19851986
80,37,37,0,80,50.0,3.7,3.638,1.0102,21.6,72.0,66.0,333.0,80.5,29.975,29.8875,0.571,0.29,0.667,0.862,0.583,0.405,0.0,0.0,0.0,0.0,12.3,0.878,7,Buffalo Sabres,19851986
80,40,33,0,87,54.4,4.125,3.5,1.1045,25.2,87.0,64.0,345.0,79.3,29.425,27.1125,0.675,0.325,0.788,0.939,0.652,0.36,0.0,0.0,0.0,0.0,14.0,0.871,8,Montral Canadiens,19851986
80,25,48,0,57,35.6,3.888,4.825,0.8214,18.3,67.0,83.0,366.0,77.3,31.325,34.6625,0.324,0.302,0.5,0.864,0.462,0.295,0.0,0.0,0.0,0.0,12.4,0.861,10,Toronto Maple Leafs,19851986
80,50,23,0,107,66.9,3.938,3.4,1.0957,22.8,82.0,67.0,359.0,81.0,30.3,27.7,0.786,0.447,0.879,0.95,0.682,0.692,0.0,0.0,0.0,0.0,13.0,0.877,15,Washington Capitals,19851986
80,39,33,0,86,53.8,4.388,4.363,0.9619,25.9,85.0,85.0,328.0,77.9,32.4375,34.8875,0.641,0.341,0.818,0.96,0.36,0.622,0.0,0.0,0.0,0.0,13.5,0.875,16,Chicago Blackhawks,19851986
80,17,57,0,40,25.0,3.325,5.188,0.588,20.9,79.0,111.0,378.0,71.0,28.5,32.85,0.313,0.146,0.478,0.714,0.273,0.191,0.0,0.0,0.0,0.0,11.7,0.842,17,Detroit Red Wings,19851986
80,37,34,0,83,51.9,3.775,3.638,1.0213,21.6,78.0,74.0,362.0,77.2,31.4375,32.25,0.595,0.349,0.81,0.852,0.5,0.525,0.0,0.0,0.0,0.0,12.0,0.887,19,St. Louis Blues,19851986
80,40,31,0,89,55.6,4.425,3.938,1.2381,24.3,92.0,101.0,378.0,76.2,34.5625,31.425,0.762,0.211,0.885,0.912,0.614,0.5,0.0,0.0,0.0,0.0,12.8,0.875,20,Calgary Flames,19851986
80,56,17,0,119,74.4,5.325,3.875,1.4854,26.3,78.0,77.0,297.0,81.1,33.0625,34.725,0.804,0.559,0.93,0.917,0.8,0.718,0.0,0.0,0.0,0.0,16.1,0.888,22,Edmonton Oilers,19851986
80,23,44,0,59,36.9,3.525,4.163,0.7198,21.2,89.0,71.0,419.0,78.6,29.525,30.1875,0.378,0.209,0.652,0.808,0.469,0.25,0.0,0.0,0.0,0.0,11.9,0.862,23,Vancouver Canucks,19851986
80,23,49,0,54,33.8,3.55,4.863,0.7673,17.5,69.0,103.0,394.0,71.9,30.3,32.625,0.467,0.18,0.667,0.875,0.4,0.262,0.0,0.0,0.0,0.0,11.7,0.851,26,Los Angeles Kings,19851986
80,29,45,0,64,40.0,3.663,4.6,0.756,21.9,82.0,95.0,375.0,73.2,29.4625,33.6375,0.486,0.267,0.536,0.857,0.381,0.388,0.0,0.0,0.0,0.0,12.4,0.863,1,New Jersey Devils,19861987
80,35,33,0,82,51.3,3.488,3.513,0.9887,25.1,84.0,83.0,335.0,78.0,31.0125,27.8375,0.6,0.275,0.8,0.905,0.563,0.421,0.0,0.0,0.0,0.0,11.2,0.874,2,New York Islanders,19861987
80,34,38,0,76,47.5,3.838,4.038,0.9367,19.9,75.0,72.0,377.0,81.1,30.9,31.9625,0.714,0.2,0.7,0.714,0.414,0.524,0.0,0.0,0.0,0.0,12.4,0.874,3,New York Rangers,19861987
80,46,26,0,100,62.5,3.875,3.063,1.2975,19.0,68.0,71.0,358.0,82.2,30.175,30.7125,0.72,0.333,0.914,0.973,0.583,0.714,0.0,0.0,0.0,0.0,12.8,0.9,4,Philadelphia Flyers,19861987
80,30,38,0,72,45.0,3.713,3.625,1.0155,20.9,74.0,72.0,355.0,76.1,30.325,29.45,0.541,0.233,0.875,0.895,0.526,0.31,0.0,0.0,0.0,0.0,12.2,0.877,5,Pittsburgh Penguins,19861987
80,39,34,0,85,53.1,3.763,3.45,1.0647,19.6,66.0,60.0,336.0,81.5,30.0625,29.6,0.581,0.378,0.81,1.0,0.629,0.485,0.0,0.0,0.0,0.0,12.5,0.883,6,Boston Bruins,19861987
80,28,44,0,64,40.0,3.5,3.85,0.9505,18.6,68.0,86.0,366.0,75.6,30.325,29.0625,0.538,0.171,0.826,0.88,0.417,0.3,0.0,0.0,0.0,0.0,11.5,0.868,7,Buffalo Sabres,19861987
80,41,29,0,92,57.5,3.463,3.013,1.1228,21.0,67.0,51.0,319.0,83.3,28.0,27.125,0.548,0.474,0.786,0.912,0.694,0.467,0.0,0.0,0.0,0.0,12.4,0.889,8,Montral Canadiens,19861987
80,32,42,0,70,43.8,3.575,3.988,0.9204,17.2,52.0,71.0,302.0,78.0,30.125,32.4375,0.6,0.2,0.633,0.889,0.5,0.364,0.0,0.0,0.0,0.0,11.9,0.877,10,Toronto Maple Leafs,19861987
80,38,32,0,86,53.8,3.563,3.475,1.0521,19.2,65.0,58.0,339.0,80.9,28.425,29.525,0.571,0.4,0.767,0.833,0.577,0.525,0.0,0.0,0.0,0.0,12.5,0.882,15,Washington Capitals,19861987
80,29,37,0,72,45.0,3.625,3.875,1.0388,17.0,55.0,81.0,324.0,76.2,32.0125,33.875,0.5,0.238,0.667,0.917,0.423,0.447,0.0,0.0,0.0,0.0,11.3,0.886,16,Chicago Blackhawks,19861987
80,34,36,0,78,48.8,3.25,3.425,0.9185,20.5,69.0,73.0,337.0,78.6,27.175,28.8125,0.629,0.267,0.778,0.828,0.48,0.439,0.0,0.0,0.0,0.0,12.0,0.881,17,Detroit Red Wings,19861987
80,32,33,0,79,49.4,3.513,3.663,0.9034,24.6,79.0,58.0,321.0,81.4,29.3375,29.55,0.556,0.273,0.72,0.857,0.485,0.5,0.0,0.0,0.0,0.0,12.0,0.876,19,St. Louis Blues,19861987
80,46,31,0,95,59.4,3.975,3.613,1.1414,25.0,80.0,75.0,320.0,79.8,31.6,30.325,0.66,0.455,0.688,0.9,0.605,0.567,0.0,0.0,0.0,0.0,12.6,0.881,20,Calgary Flames,19861987
80,50,24,0,106,66.3,4.65,3.55,1.349,22.4,70.0,74.0,313.0,80.0,29.4625,29.625,0.711,0.514,0.824,0.844,0.667,0.667,0.0,0.0,0.0,0.0,15.8,0.88,22,Edmonton Oilers,19861987
80,29,43,0,66,41.3,3.525,3.925,0.8186,23.3,82.0,77.0,352.0,75.9,29.725,28.5125,0.395,0.324,0.621,0.826,0.385,0.424,0.0,0.0,0.0,0.0,11.9,0.862,23,Vancouver Canucks,19861987
80,31,41,0,70,43.8,3.975,4.263,0.9095,25.3,97.0,92.0,384.0,73.1,30.9125,31.125,0.487,0.293,0.667,0.759,0.559,0.306,0.0,0.0,0.0,0.0,12.9,0.863,26,Los Angeles Kings,19861987
80,38,36,0,82,51.3,3.688,3.7,1.2314,20.8,100.0,101.0,481.0,78.4,29.95,28.0,0.644,0.257,0.759,0.893,0.587,0.3,0.0,0.0,0.0,0.0,12.3,0.868,1,New Jersey Devils,19871988
80,39,31,0,88,55.0,3.85,3.338,1.1786,22.5,87.0,94.0,387.0,77.4,30.2125,31.6125,0.646,0.25,0.73,0.853,0.481,0.49,0.0,0.0,0.0,0.0,12.7,0.894,2,New York Islanders,19871988
80,36,34,0,82,51.3,3.75,3.538,0.7616,22.6,111.0,82.0,491.0,80.6,31.7625,30.475,0.56,0.267,0.828,0.762,0.556,0.281,0.0,0.0,0.0,0.0,11.8,0.884,3,New York Rangers,19871988
80,38,33,0,85,53.1,3.65,3.65,1.0,18.0,83.0,90.0,461.0,81.0,31.025,30.55,0.645,0.367,0.769,0.718,0.568,0.41,0.0,0.0,0.0,0.0,11.8,0.881,4,Philadelphia Flyers,19871988
80,36,35,0,81,50.6,3.988,3.95,0.7468,22.2,110.0,120.0,501.0,76.4,31.3,31.05,0.636,0.319,0.781,0.844,0.548,0.29,0.0,0.0,0.0,0.0,12.7,0.873,5,Pittsburgh Penguins,19871988
80,44,30,0,94,58.8,3.75,3.138,0.9206,16.6,74.0,70.0,446.0,83.5,32.4125,27.2,0.732,0.359,0.667,0.784,0.566,0.56,0.0,0.0,0.0,0.0,11.6,0.885,6,Boston Bruins,19871988
80,37,32,0,85,53.1,3.538,3.813,0.738,17.2,80.0,96.0,464.0,78.1,29.875,32.2125,0.667,0.268,0.76,0.9,0.625,0.356,0.0,0.0,0.0,0.0,11.8,0.882,7,Buffalo Sabres,19871988
80,45,22,0,103,64.4,3.725,2.975,1.0547,15.9,63.0,64.0,397.0,83.8,29.9625,28.775,0.733,0.343,0.892,0.826,0.568,0.563,0.0,0.0,0.0,0.0,12.4,0.897,8,Montral Canadiens,19871988
80,21,49,0,52,32.5,3.413,4.313,1.1969,15.6,54.0,93.0,347.0,77.9,30.1375,33.9875,0.448,0.157,0.632,0.72,0.375,0.212,0.0,0.0,0.0,0.0,11.3,0.873,10,Toronto Maple Leafs,19871988
80,38,33,0,85,53.1,3.513,3.113,0.9874,20.0,94.0,75.0,469.0,81.0,30.7625,27.825,0.609,0.294,0.743,0.853,0.549,0.375,0.0,0.0,0.0,0.0,11.4,0.888,15,Washington Capitals,19871988
80,30,41,0,69,43.1,3.55,4.1,0.9645,23.2,99.0,96.0,426.0,80.2,29.3375,35.675,0.541,0.233,0.68,0.818,0.524,0.316,0.0,0.0,0.0,0.0,12.1,0.885,16,Chicago Blackhawks,19871988
80,41,28,0,93,58.1,4.025,3.363,0.9197,18.8,72.0,73.0,383.0,83.9,28.1875,30.2375,0.6,0.4,0.742,0.738,0.625,0.442,0.0,0.0,0.0,0.0,14.3,0.889,17,Detroit Red Wings,19871988
80,34,38,0,76,47.5,3.475,3.675,0.8302,19.9,82.0,83.0,413.0,79.3,28.5625,30.3125,0.5,0.375,0.65,0.871,0.394,0.409,0.0,0.0,0.0,0.0,12.2,0.879,19,St. Louis Blues,19871988
80,48,23,0,105,65.6,4.963,3.813,1.1898,28.5,109.0,94.0,383.0,80.4,33.325,29.65,0.795,0.415,0.816,0.878,0.625,0.567,0.0,0.0,0.0,0.0,14.9,0.871,20,Calgary Flames,19871988
80,44,25,0,99,61.9,4.538,3.6,0.9645,21.9,88.0,86.0,402.0,80.8,29.2625,29.55,0.681,0.364,0.711,0.805,0.65,0.4,0.0,0.0,0.0,0.0,15.5,0.878,22,Edmonton Oilers,19871988
80,25,46,0,59,36.9,3.4,4.0,1.0069,18.6,81.0,83.0,435.0,79.5,28.7625,30.4625,0.474,0.167,0.607,0.741,0.424,0.214,0.0,0.0,0.0,0.0,11.8,0.869,23,Vancouver Canucks,19871988
80,30,42,0,68,42.5,3.975,4.488,1.1852,21.7,103.0,96.0,474.0,77.4,30.75,32.1125,0.563,0.25,0.64,0.857,0.412,0.349,0.0,0.0,0.0,0.0,12.9,0.86,26,Los Angeles Kings,19871988
80,27,41,0,66,41.3,3.513,4.063,1.2314,18.3,85.0,115.0,465.0,75.4,31.2,29.8875,0.457,0.176,0.48,0.708,0.318,0.353,0.0,0.0,0.0,0.0,11.3,0.864,1,New Jersey Devils,19881989
80,28,47,0,61,38.1,3.313,4.063,1.1786,22.5,85.0,103.0,378.0,73.6,30.3625,30.7875,0.406,0.313,0.458,0.621,0.293,0.361,0.0,0.0,0.0,0.0,10.9,0.868,2,New York Islanders,19881989
80,37,35,0,82,51.3,3.875,3.838,0.7616,18.6,85.0,85.0,457.0,77.0,34.0125,30.7125,0.625,0.3,0.808,0.821,0.415,0.542,0.0,0.0,0.0,0.0,11.4,0.875,3,New York Rangers,19881989
80,36,36,0,80,50.0,3.838,3.563,1.0,26.7,98.0,80.0,367.0,81.5,29.8625,30.55,0.5,0.405,0.633,0.829,0.484,0.391,0.0,0.0,0.0,0.0,12.9,0.883,4,Philadelphia Flyers,19881989
80,40,33,0,87,54.4,4.338,4.363,0.7468,24.5,119.0,111.0,486.0,77.0,28.5125,35.7,0.618,0.413,0.71,0.912,0.625,0.472,0.0,0.0,0.0,0.0,15.2,0.878,5,Pittsburgh Penguins,19881989
80,37,29,0,88,55.0,3.613,3.2,0.9206,19.9,85.0,67.0,428.0,82.0,31.375,26.75,0.592,0.258,0.743,0.967,0.545,0.28,0.0,0.0,0.0,0.0,11.5,0.88,6,Boston Bruins,19881989
80,38,35,0,83,51.9,3.638,3.738,0.738,20.5,78.0,86.0,381.0,79.0,27.9,29.725,0.588,0.391,0.652,0.794,0.583,0.368,0.0,0.0,0.0,0.0,13.0,0.874,7,Buffalo Sabres,19881989
80,53,18,0,115,71.9,3.938,2.725,1.0547,21.0,80.0,58.0,381.0,82.2,30.85,26.5375,0.76,0.5,0.814,0.894,0.673,0.692,0.0,0.0,0.0,0.0,12.8,0.897,8,Montral Canadiens,19881989
80,28,46,0,62,38.8,3.238,4.275,1.1969,16.7,56.0,98.0,335.0,72.7,27.0625,34.2875,0.567,0.22,0.727,0.767,0.529,0.306,0.0,0.0,0.0,0.0,12.0,0.875,10,Toronto Maple Leafs,19881989
80,41,29,0,92,57.5,3.813,3.238,0.9874,21.8,96.0,73.0,441.0,79.8,31.175,27.55,0.596,0.357,0.714,0.861,0.592,0.345,0.0,0.0,0.0,0.0,12.2,0.882,15,Washington Capitals,19881989
80,27,41,0,66,41.3,3.713,4.188,0.9645,21.0,91.0,122.0,434.0,74.6,32.8625,31.4125,0.513,0.171,0.4,0.6,0.415,0.25,0.0,0.0,0.0,0.0,11.3,0.867,16,Chicago Blackhawks,19881989
80,34,34,0,80,50.0,3.913,3.95,0.9197,20.7,73.0,79.0,352.0,81.5,28.6875,31.375,0.477,0.361,0.588,0.727,0.5,0.392,0.0,0.0,0.0,0.0,13.6,0.874,17,Detroit Red Wings,19881989
80,33,35,0,78,48.8,3.438,3.563,0.8302,20.3,75.0,83.0,370.0,76.7,29.0875,28.0875,0.634,0.179,0.667,0.719,0.524,0.303,0.0,0.0,0.0,0.0,11.8,0.873,19,St. Louis Blues,19881989
80,54,17,0,117,73.1,4.425,2.825,1.1898,25.2,101.0,78.0,401.0,82.8,34.6375,25.7375,0.818,0.5,0.882,0.957,0.698,0.588,0.0,0.0,0.0,0.0,12.8,0.89,20,Calgary Flames,19881989
80,38,34,0,84,52.5,4.063,3.825,0.9645,19.8,83.0,78.0,419.0,82.8,27.8125,30.4,0.595,0.372,0.857,0.848,0.469,0.432,0.0,0.0,0.0,0.0,14.6,0.874,22,Edmonton Oilers,19881989
80,33,39,0,74,46.3,3.138,3.163,1.0069,19.0,78.0,66.0,410.0,80.8,30.5375,28.275,0.537,0.282,0.7,0.828,0.422,0.394,0.0,0.0,0.0,0.0,10.3,0.888,23,Vancouver Canucks,19881989
80,42,31,0,91,56.9,4.7,4.188,1.1852,20.6,82.0,80.0,397.0,80.3,31.5625,33.7125,0.585,0.462,0.75,0.833,0.742,0.375,0.0,0.0,0.0,0.0,14.9,0.876,26,Los Angeles Kings,19881989
80,37,34,0,83,51.9,3.688,3.6,1.2314,19.0,64.0,67.0,337.0,80.3,30.8,30.7125,0.522,0.382,0.656,0.778,0.459,0.45,0.0,0.0,0.0,0.0,12.0,0.883,1,New Jersey Devils,19891990
80,31,38,0,73,45.6,3.513,3.6,1.1786,23.6,78.0,87.0,330.0,76.5,29.4875,33.525,0.424,0.362,0.417,0.786,0.435,0.389,0.0,0.0,0.0,0.0,11.9,0.893,2,New York Islanders,19891990
80,36,31,0,85,53.1,3.488,3.338,0.7616,23.5,104.0,77.0,442.0,78.7,29.8125,30.0375,0.595,0.289,0.63,0.758,0.41,0.459,0.0,0.0,0.0,0.0,11.7,0.889,3,New York Rangers,19891990
80,30,39,0,71,44.4,3.625,3.713,1.0,19.2,65.0,77.0,338.0,81.0,30.85,31.8,0.524,0.211,0.64,0.719,0.515,0.295,0.0,0.0,0.0,0.0,11.8,0.883,4,Philadelphia Flyers,19891990
80,32,40,0,72,45.0,3.975,4.488,0.7468,21.3,86.0,94.0,403.0,74.7,29.0,33.55,0.6,0.2,0.731,0.833,0.483,0.354,0.0,0.0,0.0,0.0,13.7,0.866,5,Pittsburgh Penguins,19891990
80,46,25,0,101,63.1,3.613,2.9,0.9206,23.6,83.0,53.0,352.0,83.2,32.6375,26.8375,0.682,0.444,0.741,0.769,0.603,0.476,0.0,0.0,0.0,0.0,11.1,0.892,6,Boston Bruins,19891990
80,45,27,0,98,61.3,3.575,3.1,0.738,22.1,79.0,58.0,358.0,83.5,30.2,31.55,0.703,0.442,0.76,0.861,0.657,0.537,0.0,0.0,0.0,0.0,11.8,0.902,7,Buffalo Sabres,19891990
80,41,28,0,93,58.1,3.6,2.925,1.0547,15.9,54.0,57.0,340.0,80.7,31.1,28.75,0.705,0.278,0.76,0.829,0.56,0.429,0.0,0.0,0.0,0.0,11.6,0.898,8,Montral Canadiens,19891990
80,38,38,0,80,50.0,4.213,4.475,1.1969,23.3,81.0,89.0,348.0,78.2,30.4375,34.975,0.625,0.325,0.625,0.833,0.583,0.429,0.0,0.0,0.0,0.0,13.8,0.872,10,Toronto Maple Leafs,19891990
80,36,38,0,78,48.8,3.55,3.438,0.9874,17.0,70.0,71.0,412.0,80.8,30.2625,29.05,0.643,0.237,0.724,0.75,0.419,0.471,0.0,0.0,0.0,0.0,11.7,0.882,15,Washington Capitals,19891990
80,41,33,0,88,55.0,3.95,3.675,0.9645,22.9,80.0,75.0,349.0,80.2,33.0,27.35,0.667,0.386,0.735,0.917,0.589,0.3,0.0,0.0,0.0,0.0,12.0,0.866,16,Chicago Blackhawks,19891990
80,28,38,0,70,43.8,3.6,4.038,0.9197,16.4,58.0,92.0,354.0,75.3,28.275,31.0625,0.485,0.255,0.65,0.696,0.483,0.304,0.0,0.0,0.0,0.0,12.7,0.87,17,Detroit Red Wings,19891990
80,37,34,0,83,51.9,3.688,3.488,0.8302,22.5,79.0,67.0,351.0,80.9,29.1625,29.5,0.61,0.308,0.71,0.833,0.417,0.488,0.0,0.0,0.0,0.0,12.6,0.882,19,St. Louis Blues,19891990
